#1,820,256
#1,267,256
#1,113,256
#1,255,256
#1,124,256
1,315.8,256,520.162
#2,153,256
#2,187,256
#2,131,256
#2,2019,256
#2,145,256
2,527,256,1492.46
#3,151,256
#3,157,256
#3,133,256
#3,121,256
#3,120,256
3,136.4,256,30.4
#4,217,256
#4,177,256
#4,194,256
#4,172,256
#4,143,256
4,180.6,256,49.0322
#5,227,256
#5,181,256
#5,189,256
#5,188,256
#5,163,256
5,189.6,256,41.7919
#6,214,256
#6,195,256
#6,184,256
#6,169,256
#6,172,256
6,186.8,256,32.8731
#7,1954,256
#7,220,256
#7,182,256
#7,187,256
#7,184,256
7,545.4,256,1408.87
#8,254,256
#8,198,256
#8,197,256
#8,191,256
#8,193,256
8,206.6,256,47.6756
#9,212,256
#9,1617,256
#9,210,256
#9,210,256
#9,206,256
9,491,256,1126.01
#10,223,256
#10,218,256
#10,217,256
#10,221,256
#10,222,256
10,220.2,256,4.63033
#11,285,256
#11,232,256
#11,229,256
#11,229,256
#11,227,256
11,240.4,256,44.7142
#12,307,256
#12,262,256
#12,259,256
#12,244,256
#12,240,256
12,262.4,256,47.6756
#13,705,384
#13,2047,384
#13,484,384
#13,456,384
#13,427,384
13,823.8,384,1238.88
#14,2032,384
#14,533,384
#14,471,384
#14,517,384
#14,455,384
14,801.6,384,1231.73
#15,493,384
#15,473,384
#15,2088,384
#15,511,384
#15,463,384
15,805.6,384,1282.83
#16,531,384
#16,478,384
#16,470,384
#16,463,384
#16,466,384
16,481.6,384,50.4159
#17,2082,384
#17,556,384
#17,480,384
#17,483,384
#17,480,384
17,816.2,384,1267.13
#18,509,384
#18,500,384
#18,500,384
#18,2035,384
#18,518,384
18,812.4,384,1222.67
#19,664,384
#19,535,384
#19,516,384
#19,512,384
#19,500,384
19,545.4,384,120.715
#20,684,384
#20,2983,384
#20,905,384
#20,1017,384
#20,802,384
20,1278.2,384,1719
#21,726,384
#21,754,384
#21,692,384
#21,653,384
#21,587,384
21,682.4,384,116.911
#22,752,384
#22,776,384
#22,706,384
#22,608,384
#22,568,384
22,682,384,161.948
#23,641,384
#23,672,384
#23,639,384
#23,620,384
#23,932,384
23,700.8,384,233.592
#24,898,384
#24,1007,384
#24,907,384
#24,1012,384
#24,998,384
24,964.4,384,101.639
#25,2123,640
#25,1819,640
#25,1140,640
#25,1093,640
#25,1309,640
25,1496.8,640,810.713
#26,1331,640
#26,1100,640
#26,939,640
#26,1075,640
#26,922,640
26,1073.4,640,294.011
#27,1200,640
#27,998,640
#27,914,640
#27,906,640
#27,1096,640
27,1022.8,640,224.237
#28,1140,640
#28,3532,640
#28,1425,640
#28,1309,640
#28,988,640
28,1678.8,640,1876.81
#29,1184,640
#29,1035,640
#29,1063,640
#29,1142,640
#29,1181,640
29,1121,640,122.54
#30,1387,640
#30,1471,640
#30,1116,640
#30,977,640
#30,1063,640
30,1202.8,640,383.588
#31,1090,640
#31,1071,640
#31,965,640
#31,1047,640
#31,2657,640
31,1366,640,1293.81
#32,1531,640
#32,1301,640
#32,1272,640
#32,1108,640
#32,1027,640
32,1247.8,640,348.614
#33,1125,640
#33,1077,640
#33,1033,640
#33,1014,640
#33,982,640
33,1046.2,640,99.9632
#34,1136,640
#34,1115,640
#34,2364,640
#34,1309,640
#34,1212,640
34,1427.2,640,946.633
#35,1409,640
#35,1134,640
#35,1058,640
#35,1067,640
#35,1023,640
35,1138.2,640,280.175
#36,1281,640
#36,1117,640
#36,1092,640
#36,1086,640
#36,1051,640
36,1125.4,640,161.208
#37,3169,896
#37,2326,896
#37,2099,896
#37,1714,896
#37,1621,896
37,2185.8,896,1108.32
#38,2136,896
#38,1828,896
#38,1727,896
#38,1652,896
#38,1813,896
38,1831.2,896,330.109
#39,2032,896
#39,1727,896
#39,1691,896
#39,1706,896
#39,1672,896
39,1765.6,896,268.83
#40,1840,896
#40,1711,896
#40,1680,896
#40,1679,896
#40,1812,896
40,1744.4,896,136.379
#42,1888,896
#42,1793,896
#42,1746,896
#42,1745,896
#42,1680,896
42,1770.4,896,137.85
#44,2410,896
#44,1855,896
#44,1776,896
#44,1744,896
#44,1842,896
44,1925.4,896,491.508
#46,2142,896
#46,1816,896
#46,1776,896
#46,1750,896
#46,1749,896
46,1846.6,896,299.385
#48,2223,896
#48,1835,896
#48,1757,896
#48,1733,896
#48,1732,896
48,1856,896,374.632
#50,8109,1152
#50,3087,1152
#50,2621,1152
#50,2535,1152
#50,2441,1152
50,3758.6,1152,4373.05
#52,2968,1152
#52,2546,1152
#52,2457,1152
#52,2467,1152
#52,2420,1152
52,2571.6,1152,404.816
#54,3280,1152
#54,2734,1152
#54,2566,1152
#54,2543,1152
#54,2499,1152
54,2724.4,1152,577.986
#56,3105,1152
#56,2712,1152
#56,2676,1152
#56,2609,1152
#56,2546,1152
56,2729.6,1152,392.287
#58,3158,1152
#58,2745,1152
#58,2608,1152
#58,2607,1152
#58,2543,1152
58,2732.2,1152,445.75
#60,3414,1152
#60,3403,1152
#60,3002,1152
#60,2858,1152
#60,2686,1152
60,3072.6,1152,583.928
#63,4300,1280
#63,4220,1280
#63,4333,1280
#63,3564,1280
#63,3467,1280
63,3976.8,1280,759.359
#66,4652,1280
#66,4544,1280
#66,4614,1280
#66,3817,1280
#66,3818,1280
66,4289,1280,773.069
#69,4327,1280
#69,4399,1280
#69,4337,1280
#69,3627,1280
#69,3839,1280
69,4105.8,1280,625.32
#72,4881,1280
#72,4310,1280
#72,4529,1280
#72,4041,1280
#72,3771,1280
72,4306.4,1280,767.76
#75,8109,1536
#75,5701,1536
#75,5247,1536
#75,5034,1536
#75,6144,1536
75,6047,1536,2199.48
#78,5701,1536
#78,5139,1536
#78,5012,1536
#78,4909,1536
#78,4781,1536
78,5108.4,1536,637.718
#81,5746,1536
#81,5100,1536
#81,5030,1536
#81,4832,1536
#81,4835,1536
81,5108.6,1536,671.652
#85,7212,1536
#85,5398,1536
#85,4658,1536
#85,4447,1536
#85,4621,1536
85,5267.2,1536,2051.49
#89,5487,1536
#89,5211,1536
#89,4714,1536
#89,4544,1536
#89,4650,1536
89,4921.2,1536,728.217
#93,6187,1536
#93,5025,1536
#93,4639,1536
#93,4582,1536
#93,4646,1536
93,5015.8,1536,1212.83
#97,6221,1536
#97,6147,1536
#97,5837,1536
#97,5342,1536
#97,5068,1536
97,5723,1536,901.094
#101,6784,1792
#101,6114,1792
#101,5762,1792
#101,5782,1792
#101,5882,1792
101,6064.8,1792,761.445
#106,7604,1792
#106,7450,1792
#106,6422,1792
#106,6249,1792
#106,5981,1792
106,6741.2,1792,1317.23
#111,9336,1792
#111,6831,1792
#111,6411,1792
#111,6190,1792
#111,6342,1792
111,7022,1792,2352.7
#116,7392,1792
#116,7230,1792
#116,6746,1792
#116,6358,1792
#116,6196,1792
116,6784.4,1792,936.907
#121,8843,1792
#121,8149,1792
#121,6849,1792
#121,6554,1792
#121,6343,1792
121,7347.6,1792,1952.66
#127,10084,2048
#127,11398,2048
#127,9120,2048
#127,8428,2048
#127,8490,2048
127,9504,2048,2237.33
#133,10515,2048
#133,9508,2048
#133,8875,2048
#133,8935,2048
