#1,164,9
#1,136,9
#1,56,9
#1,48,9
#1,51,9
1,91,9,98.0938
#2,96,27
#2,65,27
#2,61,27
#2,61,27
#2,58,27
2,68.2,27,28.1539
#3,104,27
#3,66,27
#3,61,27
#3,63,27
#3,61,27
3,71,27,33.2024
#4,81,63
#4,85,63
#4,68,63
#4,67,63
#4,66,63
4,73.4,63,15.9298
#5,128,63
#5,94,63
#5,84,63
#5,131,63
#5,83,63
5,104,63,42.3887
#6,197,63
#6,162,63
#6,119,63
#6,85,63
#6,81,63
6,128.8,63,89.6785
#7,118,63
#7,119,63
#7,101,63
#7,98,63
#7,100,63
7,107.2,63,18.5645
#8,100,135
#8,89,135
#8,87,135
#8,93,135
#8,87,135
8,91.2,135,9.83056
#9,143,135
#9,151,135
#9,130,135
#9,100,135
#9,101,135
9,125,135,42.1995
#10,122,135
#10,150,135
#10,97,135
#10,125,135
#10,96,135
10,118,135,40.1398
#11,169,135
#11,140,135
#11,107,135
#11,105,135
#11,107,135
11,125.6,135,50.6533
#12,163,135
#12,122,135
#12,109,135
#12,130,135
#12,109,135
12,126.6,135,39.7713
#13,147,135
#13,128,135
#13,119,135
#13,141,135
#13,119,135
13,130.8,135,22.8526
#14,265,135
#14,200,135
#14,201,135
#14,169,135
#14,137,135
14,194.4,135,84.849
#15,214,279
#15,217,279
#15,214,279
#15,132,279
#15,136,279
15,182.6,279,79.434
#16,187,279
#16,191,279
#16,206,279
#16,170,279
#16,181,279
16,187,279,23.6981
#17,179,279
#17,176,279
#17,176,279
#17,140,279
#17,141,279
17,162.4,279,35.8352
#18,232,279
#18,224,279
#18,183,279
#18,164,279
#18,160,279
18,192.6,279,60.0746
#19,256,279
#19,259,279
#19,213,279
#19,160,279
#19,166,279
19,210.8,279,84.6584
#20,250,279
#20,263,279
#20,220,279
#20,167,279
#20,167,279
20,213.4,279,80.7426
#21,199,279
#21,229,279
#21,224,279
#21,192,279
#21,166,279
21,202,279,45.7646
#22,231,279
#22,199,279
#22,294,279
#22,192,279
#22,182,279
22,219.6,279,81.3152
#23,398,279
#23,367,279
#23,344,279
#23,228,279
#23,209,279
23,309.2,279,152.501
#24,386,279
#24,250,279
#24,238,279
#24,218,279
#24,218,279
24,262,279,126.39
#25,303,279
#25,282,279
#25,280,279
#25,246,279
#25,230,279
25,268.2,279,52.8606
#26,517,279
#26,366,279
#26,250,279
#26,247,279
#26,249,279
26,325.8,279,211.711
#27,333,279
#27,312,279
#27,245,279
#27,237,279
#27,231,279
27,271.6,279,84.6414
#28,616,279
#28,394,279
#28,261,279
#28,253,279
#28,250,279
28,354.8,279,282.711
#29,323,567
#29,344,567
#29,326,567
#29,253,567
#29,239,567
29,297,567,84.9753
#30,303,567
#30,297,567
#30,268,567
#30,240,567
#30,227,567
30,267,567,60.1731
#31,195,567
#31,270,567
#31,248,567
#31,236,567
#31,208,567
31,231.4,567,54.1051
#32,275,567
#32,370,567
#32,355,567
#32,471,567
#32,213,567
32,336.8,567,175.702
#33,217,567
#33,246,567
#33,242,567
#33,281,567
#33,325,567
33,262.2,567,74.8909
#34,281,567
#34,302,567
#34,300,567
#34,268,567
#34,289,567
34,288,567,25.1396
#35,331,567
#35,360,567
#35,326,567
#35,258,567
#35,264,567
35,307.8,567,79.964
#36,316,567
#36,323,567
#36,322,567
#36,240,567
#36,280,567
36,296.2,567,64.4782
#37,359,567
#37,380,567
#37,362,567
#37,283,567
#37,271,567
37,331,567,89.666
#38,258,567
#38,312,567
#38,304,567
#38,283,567
#38,253,567
38,282,567,47.3455
#39,300,567
#39,400,567
#39,339,567
#39,283,567
#39,280,567
39,320.4,567,90.0187
#40,327,567
#40,366,567
#40,346,567
#40,285,567
#40,285,567
40,321.8,567,64.9603
#41,387,567
#41,389,567
#41,357,567
#41,322,567
#41,305,567
41,352,567,67.6934
#42,280,567
#42,370,567
#42,381,567
#42,322,567
#42,302,567
42,331,567,77.6865
#43,537,567
#43,406,567
#43,366,567
#43,310,567
#43,327,567
43,389.2,567,162.004
#44,372,567
#44,335,567
#44,339,567
#44,302,567
#44,302,567
44,330,567,52.4443
#45,483,567
#45,437,567
#45,376,567
#45,338,567
#45,336,567
45,394,567,115.218
#46,416,567
#46,403,567
#46,355,567
#46,323,567
#46,322,567
46,363.8,567,78.7441
#47,1034,567
#47,701,567
#47,461,567
#47,395,567
#47,394,567
47,597,567,491.767
#48,814,567
#48,719,567
#48,699,567
#48,483,567
#48,427,567
48,628.4,567,295.761
#49,621,567
#49,469,567
#49,451,567
#49,379,567
#49,354,567
49,454.8,567,187.072
#50,595,567
#50,455,567
#50,435,567
#50,349,567
#50,351,567
50,437,567,179.849
#51,750,567
#51,588,567
#51,455,567
#51,403,567
#51,404,567
51,520,567,266.674
#52,585,567
#52,509,567
#52,405,567
#52,367,567
#52,345,567
